"m_id","me_id","employer_name","pln_acronym","tier_no","hire_dt","term_dt","total_service","hire_yr","employer_name_duplicate","level","combined_id","birth_yr","age_based_on_2024","age_at_hire","no_me_id"
277313,279802,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-15","",0.279,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277313-279802",1986,38,38,1
275409,279809,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-15","",0.279,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275409-279809",1997,27,27,1
277574,280195,"GRAHAM COUNTY","CODC",3,"2024-01-15","",0.279,2024,"GRAHAM COUNTY - DETENTION","County","277574-280195",2003,21,21,1
276447,283197,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-15","",0.279,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276447-283197",2002,22,22,1
276525,278516,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-15","",0.279,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276525-278516",2001,23,23,1
275882,279406,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-15","2024-06-07",0.151,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275882-279406",2002,22,22,1
277531,280518,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-15","",0.279,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277531-280518",2000,24,24,1
275900,280215,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-15","2024-02-12",NA,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275900-280215",1993,31,31,1
277877,279668,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-15","",0.279,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277877-279668",2002,22,22,1
278000,279153,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-15","",0.279,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","278000-279153",2004,20,20,1
278067,281146,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-15","",0.279,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","278067-281146",2002,22,22,1
276581,279203,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-15","",0.279,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276581-279203",2003,21,21,1
276221,282807,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-15","",0.279,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276221-282807",2004,20,20,1
277506,281997,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-15","",0.279,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277506-281997",1998,26,26,1
277786,282209,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-15","",0.279,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277786-282209",2000,24,24,1
276767,279642,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-15","",0.279,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276767-279642",1990,34,34,1
277236,280654,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-15","",0.279,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277236-280654",2002,22,22,1
278160,280547,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-15","",0.279,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","278160-280547",1999,25,25,1
275876,281295,"YUMA COUNTY","CODC",3,"2024-01-16","",0.277,2024,"YUMA COUNTY - CORP","County","275876-281295",1997,27,27,1
275420,279232,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-16","",0.277,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275420-279232",1983,41,41,1
276338,280808,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-16","",0.277,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276338-280808",1991,33,33,1
275473,280914,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-16","2024-04-18",NA,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275473-280914",2005,19,19,1
276951,282641,"MOHAVE COUNTY","CODC",3,"2024-01-16","",0.277,2024,"MOHAVE COUNTY - CORP","County","276951-282641",2000,24,24,1
275551,281916,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-16","",0.277,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275551-281916",1968,56,56,1
278083,278823,"YUMA COUNTY","CODC",3,"2024-01-16","",0.277,2024,"YUMA COUNTY - CORP","County","278083-278823",2002,22,22,1
276937,283610,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","276937-283610",1999,25,25,1
277687,280651,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","277687-280651",2001,23,23,1
277200,283661,"PIMA COUNTY","CODC",3,"2024-01-18","2024-01-26",NA,2024,"PIMA COUNTY - CORP","County","277200-283661",1991,33,33,1
277785,278915,"PIMA COUNTY","CODC",3,"2024-01-18","2024-02-12",NA,2024,"PIMA COUNTY - CORP","County","277785-278915",1999,25,25,1
275382,282913,"PIMA COUNTY","CODC",3,"2024-01-18","2024-01-30",NA,2024,"PIMA COUNTY - CORP","County","275382-282913",2005,19,19,1
276304,283795,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","276304-283795",2004,20,20,1
276108,281385,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","276108-281385",2003,21,21,1
276402,282146,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","276402-282146",2001,23,23,1
121794,281572,"PIMA COUNTY","CODC",3,"2024-01-18","",0.632,2024,"PIMA COUNTY - CORP","County","121794-281572",1999,25,25,2
277321,281526,"PIMA COUNTY","CODC",3,"2024-01-18","2024-02-15",NA,2024,"PIMA COUNTY - CORP","County","277321-281526",1993,31,31,1
276953,279786,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","276953-279786",2000,24,24,1
276650,281736,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","276650-281736",1997,27,27,1
275815,280005,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","275815-280005",1993,31,31,1
275567,279236,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","275567-279236",1998,26,26,1
278106,278666,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","278106-278666",1997,27,27,1
277664,280520,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","277664-280520",1999,25,25,1
275953,280084,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","275953-280084",2004,20,20,1
276916,282006,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","276916-282006",1997,27,27,1
275459,278893,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","275459-278893",1997,27,27,1
278024,279755,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","278024-279755",2004,20,20,1
278043,282939,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","278043-282939",1999,25,25,1
277958,281299,"PIMA COUNTY","CODC",3,"2024-01-18","2024-01-23",NA,2024,"PIMA COUNTY - CORP","County","277958-281299",2003,21,21,1
277728,280169,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","277728-280169",2005,19,19,1
275946,279875,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","275946-279875",1999,25,25,1
276648,281781,"PIMA COUNTY","CODC",3,"2024-01-18","2024-01-23",NA,2024,"PIMA COUNTY - CORP","County","276648-281781",1982,42,42,1
276463,279488,"PIMA COUNTY","CODC",3,"2024-01-18","2024-02-05",NA,2024,"PIMA COUNTY - CORP","County","276463-279488",2002,22,22,1
277564,278550,"PIMA COUNTY","CODC",3,"2024-01-18","2024-04-06",NA,2024,"PIMA COUNTY - CORP","County","277564-278550",2003,21,21,1
277138,280658,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","277138-280658",2003,21,21,1
277356,282168,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","277356-282168",1994,30,30,1
275547,283320,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","275547-283320",2003,21,21,1
277222,282837,"PIMA COUNTY","CODC",3,"2024-01-18","2024-02-06",NA,2024,"PIMA COUNTY - CORP","County","277222-282837",2005,19,19,1
275711,280028,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","275711-280028",2000,24,24,1
276843,278656,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","276843-278656",2000,24,24,1
276553,281683,"PIMA COUNTY","CODC",3,"2024-01-18","2024-02-05",NA,2024,"PIMA COUNTY - CORP","County","276553-281683",2003,21,21,1
277038,282130,"PIMA COUNTY","CODC",3,"2024-01-18","2024-01-25",NA,2024,"PIMA COUNTY - CORP","County","277038-282130",2001,23,23,1
276958,280417,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","276958-280417",1994,30,30,1
13173,281592,"PIMA COUNTY","CODC",3,"2024-01-18","",0.988,2024,"PIMA COUNTY - CORP","County","13173-281592",2003,21,21,2
277509,283114,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","277509-283114",1999,25,25,1
275698,283305,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","275698-283305",2002,22,22,1
275344,279844,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","275344-279844",2003,21,21,1
278054,278765,"PIMA COUNTY","CODC",3,"2024-01-18","2024-02-05",NA,2024,"PIMA COUNTY - CORP","County","278054-278765",2005,19,19,1
276550,281762,"PIMA COUNTY","CODC",3,"2024-01-18","",0.271,2024,"PIMA COUNTY - CORP","County","276550-281762",1999,25,25,1
276346,282563,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-20","",0.266,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276346-282563",1964,60,60,1
278296,282920,"COCONINO COUNTY","CODC",3,"2024-01-20","",0.266,2024,"COCONINO COUNTY - CORP","County","278296-282920",2000,24,24,1
85557,283571,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-20","",0.266,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","85557-283571",1990,34,34,2
91457,278484,"PINAL COUNTY","CORP",2,"2024-01-22","2024-02-28",0.104,2024,"PINAL COUNTY - CORP","County","91457-278484",1960,64,64,2
276328,279931,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-22","",0.26,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276328-279931",1995,29,29,1
278322,282628,"YAVAPAI COUNTY","CODC",3,"2024-01-22","",0.26,2024,"YAVAPAI COUNTY - CORP","County","278322-282628",1996,28,28,1
277586,281998,"PINAL COUNTY","CODC",3,"2024-01-22","",0.26,2024,"PINAL COUNTY - CORP","County","277586-281998",2004,20,20,1
275954,281996,"APACHE COUNTY","CODC",3,"2024-01-22","2024-01-30",NA,2024,"APACHE COUNTY - CORP","County","275954-281996",1986,38,38,1
276925,279054,"MARICOPA COUNTY","CODC",3,"2024-01-22","",0.26,2024,"MARICOPA COUNTY - CORP","County","276925-279054",1967,57,57,1
276489,279936,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-22","",0.26,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276489-279936",1993,31,31,1
15978,283271,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-22","",0.26,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","15978-283271",1978,46,46,1
275897,283868,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-22","",0.26,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275897-283868",1974,50,50,1
60896,278875,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-22","2024-01-26",3.283,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","60896-278875",1995,29,29,3
17337,281675,"YAVAPAI COUNTY","CODC",3,"2024-01-24","",0.255,2024,"YAVAPAI COUNTY - CORP","County","17337-281675",1997,27,27,2
277642,279523,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","2024-03-01",NA,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277642-279523",1989,35,35,1
278055,281472,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","278055-281472",2005,19,19,1
277816,281507,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277816-281507",1998,26,26,1
276334,281577,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276334-281577",2005,19,19,1
278356,283370,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","278356-283370",1998,26,26,1
277898,279369,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277898-279369",1997,27,27,1
275508,281242,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275508-281242",2005,19,19,1
275914,282783,"YAVAPAI COUNTY","CODC",3,"2024-01-29","",0.241,2024,"YAVAPAI COUNTY - CORP","County","275914-282783",1964,60,60,1
275849,279574,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275849-279574",1965,59,59,1
278046,279810,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","278046-279810",1997,27,27,1
276984,280353,"GILA COUNTY","CODC",3,"2024-01-29","",0.241,2024,"GILA COUNTY - CORP","County","276984-280353",2004,20,20,1
277118,278947,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277118-278947",1994,30,30,1
278328,282119,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","278328-282119",1991,33,33,1
70807,280819,"GRAHAM COUNTY","CODC",3,"2024-01-29","",3.737,2024,"GRAHAM COUNTY - DETENTION","County","70807-280819",2001,23,23,3
277928,279730,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277928-279730",1995,29,29,1
277920,279356,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277920-279356",2005,19,19,1
276311,280105,"MOHAVE COUNTY","CODC",3,"2024-01-29","",0.241,2024,"MOHAVE COUNTY - CORP","County","276311-280105",1994,30,30,1
277326,278859,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277326-278859",2004,20,20,1
275533,280457,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275533-280457",2005,19,19,1
275919,280517,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275919-280517",2004,20,20,1
278286,279717,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","278286-279717",1984,40,40,1
275525,281361,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275525-281361",1999,25,25,1
277793,282527,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277793-282527",1992,32,32,1
28390,282471,"DEPARTMENT OF CORRECTIONS","CORP",1,"2024-01-29","",18.797,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","28390-282471",1969,55,55,2
28300,279123,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","28300-279123",1997,27,27,2
277026,280204,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277026-280204",2005,19,19,1
278300,283533,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","2024-04-29",0.005,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","278300-283533",1993,31,31,1
275348,282013,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275348-282013",1987,37,37,1
277790,281523,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277790-281523",1988,36,36,1
278229,279490,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","278229-279490",2004,20,20,1
277394,278629,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277394-278629",1991,33,33,1
275811,281411,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275811-281411",1985,39,39,1
276511,281217,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276511-281217",2000,24,24,1
278169,281205,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","2024-06-20",0.148,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","278169-281205",1994,30,30,1
275990,282094,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275990-282094",2002,22,22,1
277672,283686,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277672-283686",1996,28,28,1
277024,282904,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277024-282904",2002,22,22,1
276396,283039,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276396-283039",2000,24,24,1
276044,281565,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","2024-04-09",NA,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276044-281565",2000,24,24,1
277651,283804,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277651-283804",2004,20,20,1
276192,281037,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276192-281037",1994,30,30,1
276064,282986,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276064-282986",2005,19,19,1
278226,282239,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","",0.241,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","278226-282239",2001,23,23,1
276483,281872,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-01-29","2024-06-25",0.162,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276483-281872",1969,55,55,1
107567,282921,"PIMA COUNTY","CODC",3,"2024-02-01","2024-03-23",1.96,2024,"PIMA COUNTY - CORP","County","107567-282921",1990,34,34,3
275519,281582,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2024-02-03","",0.227,2024,"DEPT OF JUVENILE CORRECTIONS-CORP","State","275519-281582",1998,26,26,1
275716,280845,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-02-03","",0.227,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275716-280845",1979,45,45,1
88554,281995,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-02-03","",4.422,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","88554-281995",1996,28,28,2
276906,283582,"YUMA COUNTY","CODC",3,"2024-02-05","",0.222,2024,"YUMA COUNTY - CORP","County","276906-283582",2005,19,19,1
275554,281613,"YUMA COUNTY","CODC",3,"2024-02-05","",0.222,2024,"YUMA COUNTY - CORP","County","275554-281613",1994,30,30,1
275474,280586,"APACHE COUNTY","CODC",3,"2024-02-05","",0.222,2024,"APACHE COUNTY - CORP","County","275474-280586",1993,31,31,1
277537,281750,"MARICOPA COUNTY","CODC",3,"2024-02-05","",0.222,2024,"MARICOPA COUNTY - CORP","County","277537-281750",1988,36,36,1
276999,283650,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-02-05","2024-02-23",NA,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276999-283650",2001,23,23,1
276230,282350,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2024-02-05","",0.222,2024,"DEPT OF JUVENILE CORRECTIONS-CORP","State","276230-282350",1999,25,25,1
275541,278856,"YUMA COUNTY","CODC",3,"2024-02-05","",0.222,2024,"YUMA COUNTY - CORP","County","275541-278856",2003,21,21,1
277435,282602,"COCONINO COUNTY","CODC",3,"2024-02-05","",0.222,2024,"COCONINO COUNTY - CORP","County","277435-282602",1991,33,33,1
277918,282788,"YUMA COUNTY","CODC",3,"2024-02-05","",0.222,2024,"YUMA COUNTY - CORP","County","277918-282788",2003,21,21,1
275701,283570,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2024-02-05","2024-04-26",NA,2024,"DEPT OF JUVENILE CORRECTIONS-CORP","State","275701-283570",1992,32,32,1
277119,281433,"YUMA COUNTY","CODC",3,"2024-02-05","",0.222,2024,"YUMA COUNTY - CORP","County","277119-281433",2001,23,23,1
275352,278412,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-02-05","",0.222,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275352-278412",1991,33,33,1
275973,281914,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2024-02-05","",0.222,2024,"DEPT OF JUVENILE CORRECTIONS-CORP","State","275973-281914",2002,22,22,1
277888,282990,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-02-12","",0.203,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277888-282990",2003,21,21,1
277709,278488,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-02-12","",0.203,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277709-278488",1984,40,40,1
277804,281553,"MARICOPA COUNTY","CODC",3,"2024-02-12","2024-04-29",NA,2024,"MARICOPA COUNTY - CORP","County","277804-281553",1990,34,34,1
277492,282223,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-02-12","",0.203,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","277492-282223",1985,39,39,1
276385,282665,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-02-12","2024-03-08",NA,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276385-282665",2004,20,20,1
275922,281604,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-02-12","",0.203,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275922-281604",1965,59,59,1
275445,280478,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-02-12","",0.203,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","275445-280478",1985,39,39,1
278145,279156,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-02-12","",0.203,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","278145-279156",2004,20,20,1
276905,281391,"GILA COUNTY","CODC",3,"2024-02-12","2024-02-13",NA,2024,"GILA COUNTY - CORP","County","276905-281391",2001,23,23,1
266986,283481,"YAVAPAI COUNTY","CODC",3,"2024-02-12","",0.203,2024,"YAVAPAI COUNTY - CORP","County","266986-283481",2003,21,21,2
276106,283098,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-02-12","",0.203,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276106-283098",2003,21,21,1
276939,281239,"DEPARTMENT OF CORRECTIONS","CODC",3,"2024-02-12","",0.203,2024,"DEPARTMENT OF CORRECTIONS - CORP","State","276939-281239",1996,28,28,1
