"m_id","me_id","employer_name","pln_acronym","tier_no","hire_dt","term_dt","total_service","hire_yr","employer_name_duplicate","level","combined_id","birth_dt","age_based_on_2024","age_at_hire"
269258,274964,"YAVAPAI COUNTY","CODC",3,"2023-09-03","",0.646,2023,"YAVAPAI COUNTY - CORP","County","269258-274964",1974,50,49
30458,272145,"MARICOPA COUNTY","CORP",2,"2023-09-04","",0.92,2023,"MARICOPA COUNTY - CORP","County","30458-272145",1991,33,32
269344,270460,"YUMA COUNTY","CODC",3,"2023-09-05","",0.641,2023,"YUMA COUNTY - CORP","County","269344-270460",2000,24,23
269343,273556,"YAVAPAI COUNTY","CODC",3,"2023-09-05","",0.641,2023,"YAVAPAI COUNTY - CORP","County","269343-273556",1989,35,34
269759,274807,"YUMA COUNTY","CODC",3,"2023-09-05","",0.641,2023,"YUMA COUNTY - CORP","County","269759-274807",2003,21,20
269452,272661,"YAVAPAI COUNTY","CODC",3,"2023-09-05","",0.641,2023,"YAVAPAI COUNTY - CORP","County","269452-272661",2001,23,22
269191,273470,"APACHE COUNTY","CODC",3,"2023-09-05","",0.641,2023,"APACHE COUNTY - CORP","County","269191-273470",1975,49,48
269303,275216,"YAVAPAI COUNTY","CODC",3,"2023-09-05","",0.641,2023,"YAVAPAI COUNTY - CORP","County","269303-275216",2000,24,23
269623,274895,"YAVAPAI COUNTY","CODC",3,"2023-09-05","2023-11-14",NA,2023,"YAVAPAI COUNTY - CORP","County","269623-274895",1980,44,43
269661,272553,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-05","",0.641,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269661-272553",2004,20,19
269560,275309,"YAVAPAI COUNTY","CODC",3,"2023-09-05","",0.641,2023,"YAVAPAI COUNTY - CORP","County","269560-275309",2004,20,19
269439,275286,"YAVAPAI COUNTY","CODC",3,"2023-09-05","",0.641,2023,"YAVAPAI COUNTY - CORP","County","269439-275286",2002,22,21
269771,273671,"YAVAPAI COUNTY","CODC",3,"2023-09-05","2023-09-11",NA,2023,"YAVAPAI COUNTY - CORP","County","269771-273671",1999,25,24
269764,270903,"YUMA COUNTY","CODC",3,"2023-09-05","",0.641,2023,"YUMA COUNTY - CORP","County","269764-270903",2003,21,20
269187,274120,"YUMA COUNTY","CODC",3,"2023-09-05","2024-01-21",0.134,2023,"YUMA COUNTY - CORP","County","269187-274120",2001,23,22
269624,274271,"MARICOPA COUNTY","CODC",3,"2023-09-05","",0.641,2023,"MARICOPA COUNTY - CORP","County","269624-274271",1991,33,32
269460,273155,"YAVAPAI COUNTY","CODC",3,"2023-09-05","2024-03-28",0.318,2023,"YAVAPAI COUNTY - CORP","County","269460-273155",2004,20,19
113626,275120,"MARICOPA COUNTY","CORP",2,"2023-09-05","",6.593,2023,"MARICOPA COUNTY - CORP","County","113626-275120",1988,36,35
269409,273344,"MOHAVE COUNTY","CODC",3,"2023-09-09","",0.63,2023,"MOHAVE COUNTY - CORP","County","269409-273344",1970,54,53
276784,282775,"NAVAJO COUNTY","CODC",3,"2023-09-10","2023-12-02",NA,2023,"NAVAJO COUNTY - CORP","County","276784-282775",1980,44,43
44994,278496,"PIMA COUNTY","CODC",3,"2023-09-10","",0.627,2023,"PIMA COUNTY - CORP","County","44994-278496",2000,24,23
269598,273264,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","2024-04-07",0.329,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269598-273264",1987,37,36
269445,274851,"MOHAVE COUNTY","CODC",3,"2023-09-11","",0.624,2023,"MOHAVE COUNTY - CORP","County","269445-274851",1997,27,26
269556,274692,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269556-274692",1994,30,29
269186,272766,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2023-09-11","2023-11-08",NA,2023,"DEPT OF JUVENILE CORRECTIONS-CORP","State","269186-272766",1963,61,60
269312,272842,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2023-09-11","2023-11-06",NA,2023,"DEPT OF JUVENILE CORRECTIONS-CORP","State","269312-272842",1982,42,41
269361,271781,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269361-271781",1993,31,30
269745,273522,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269745-273522",2001,23,22
269761,274008,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269761-274008",2005,19,18
269313,273668,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269313-273668",2001,23,22
269666,272261,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269666-272261",1988,36,35
269455,272291,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2023-09-11","2023-09-22",NA,2023,"DEPT OF JUVENILE CORRECTIONS-CORP","State","269455-272291",1997,27,26
269559,272965,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPT OF JUVENILE CORRECTIONS-CORP","State","269559-272965",1999,25,24
269674,274477,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269674-274477",2000,24,23
269549,274552,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","2023-11-21",NA,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269549-274552",2002,22,21
269675,275210,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269675-275210",1995,29,28
269459,271457,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269459-271457",1998,26,25
269247,273954,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269247-273954",1994,30,29
269289,269906,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269289-269906",1999,25,24
269767,271151,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269767-271151",2005,19,18
269351,273078,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPT OF JUVENILE CORRECTIONS-CORP","State","269351-273078",1999,25,24
269607,274430,"GRAHAM COUNTY","CODC",3,"2023-09-11","",0.624,2023,"GRAHAM COUNTY - DETENTION","County","269607-274430",2000,24,23
269627,274610,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269627-274610",2004,20,19
112160,278916,"GRAHAM COUNTY","CORP",0,"2023-09-11","",NA,2023,"GRAHAM COUNTY - DETENTION","County","112160-278916",1977,47,46
269371,270645,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269371-270645",1999,25,24
269365,271108,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269365-271108",1989,35,34
269585,269819,"MOHAVE COUNTY","CODC",3,"2023-09-11","",0.624,2023,"MOHAVE COUNTY - CORP","County","269585-269819",2000,24,23
269608,272484,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269608-272484",2003,21,20
116631,272404,"YAVAPAI COUNTY","CODC",3,"2023-09-11","",3.713,2023,"YAVAPAI COUNTY - CORP","County","116631-272404",1997,27,26
61218,274809,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","2023-12-06",NA,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","61218-274809",1976,48,47
269605,274346,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269605-274346",2004,20,19
269612,271874,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269612-271874",2003,21,20
269587,271900,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPT OF JUVENILE CORRECTIONS-CORP","State","269587-271900",1986,38,37
269778,271016,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","2024-03-10",0.252,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269778-271016",1992,32,31
269521,274771,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269521-274771",2005,19,18
269444,270960,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","2024-02-23",0.208,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269444-270960",1998,26,25
269212,273178,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269212-273178",2001,23,22
269368,272582,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269368-272582",1994,30,29
269195,274799,"YAVAPAI COUNTY","CODC",3,"2023-09-11","",0.624,2023,"YAVAPAI COUNTY - CORP","County","269195-274799",1966,58,57
269336,274906,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269336-274906",1999,25,24
269704,270400,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269704-270400",1993,31,30
269275,271503,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPT OF JUVENILE CORRECTIONS-CORP","State","269275-271503",1999,25,24
269340,271511,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2023-09-11","2023-11-20",NA,2023,"DEPT OF JUVENILE CORRECTIONS-CORP","State","269340-271511",1998,26,25
269536,271799,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPT OF JUVENILE CORRECTIONS-CORP","State","269536-271799",1995,29,28
269293,272449,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269293-272449",2004,20,19
269757,270555,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269757-270555",1999,25,24
269377,270878,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269377-270878",2003,21,20
269777,271027,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2023-09-11","2023-10-23",NA,2023,"DEPT OF JUVENILE CORRECTIONS-CORP","State","269777-271027",1974,50,49
269744,269848,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2023-09-11","2024-03-15",0.266,2023,"DEPT OF JUVENILE CORRECTIONS-CORP","State","269744-269848",2003,21,20
269576,270693,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269576-270693",1999,25,24
269650,273291,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269650-273291",2002,22,21
19117,273253,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","2023-09-13",NA,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","19117-273253",1990,34,33
269581,274857,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2023-09-11","2023-10-24",NA,2023,"DEPT OF JUVENILE CORRECTIONS-CORP","State","269581-274857",1988,36,35
269620,272765,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","2023-09-18",NA,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269620-272765",1989,35,34
269309,269939,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269309-269939",2005,19,18
269514,274474,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2023-09-11","2023-09-22",NA,2023,"DEPT OF JUVENILE CORRECTIONS-CORP","State","269514-274474",2001,23,22
269495,272876,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269495-272876",2002,22,21
269561,272983,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","2024-01-06",0.077,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269561-272983",1985,39,38
269637,270447,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269637-270447",1988,36,35
91746,278511,"MARICOPA COUNTY","CODC",3,"2023-09-11","",1.818,2023,"MARICOPA COUNTY - CORP","County","91746-278511",1996,28,27
269481,271680,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2023-09-11","2024-03-27",0.298,2023,"DEPT OF JUVENILE CORRECTIONS-CORP","State","269481-271680",1994,30,29
269740,272929,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269740-272929",1989,35,34
269384,273079,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269384-273079",2004,20,19
269601,270466,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPT OF JUVENILE CORRECTIONS-CORP","State","269601-270466",1995,29,28
269643,270773,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269643-270773",1988,36,35
2761,272419,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","2761-272419",1994,30,29
269699,272716,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","2024-02-02",0.151,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269699-272716",1972,52,51
269284,271966,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-11","",0.624,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269284-271966",1999,25,24
269214,271845,"YAVAPAI COUNTY","CODC",3,"2023-09-15","2024-03-31",0.298,2023,"YAVAPAI COUNTY - CORP","County","269214-271845",1986,38,37
277606,283817,"LA PAZ COUNTY","CODC",3,"2023-09-15","",0.613,2023,"LA PAZ COUNTY DETENTION","County","277606-283817",2002,22,21
269420,273211,"YAVAPAI COUNTY","CODC",3,"2023-09-15","2023-12-10",NA,2023,"YAVAPAI COUNTY - CORP","County","269420-273211",2000,24,23
269448,275124,"YAVAPAI COUNTY","CODC",3,"2023-09-15","",0.613,2023,"YAVAPAI COUNTY - CORP","County","269448-275124",1996,28,27
269295,271455,"YAVAPAI COUNTY","CODC",3,"2023-09-15","",0.613,2023,"YAVAPAI COUNTY - CORP","County","269295-271455",2001,23,22
269342,274580,"YAVAPAI COUNTY","CODC",3,"2023-09-15","",0.613,2023,"YAVAPAI COUNTY - CORP","County","269342-274580",1993,31,30
269373,272501,"YAVAPAI COUNTY","CODC",3,"2023-09-15","2024-05-26",0.452,2023,"YAVAPAI COUNTY - CORP","County","269373-272501",1996,28,27
269652,274241,"YAVAPAI COUNTY","CODC",3,"2023-09-15","",0.613,2023,"YAVAPAI COUNTY - CORP","County","269652-274241",2000,24,23
278023,279541,"LA PAZ COUNTY","CODC",3,"2023-09-15","",0.613,2023,"LA PAZ COUNTY DETENTION","County","278023-279541",1991,33,32
269611,271126,"YAVAPAI COUNTY","CODC",3,"2023-09-15","",0.613,2023,"YAVAPAI COUNTY - CORP","County","269611-271126",1990,34,33
94667,278682,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-16","",5.087,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","94667-278682",1991,33,32
275732,278820,"SANTA CRUZ COUNTY","CODC",3,"2023-09-16","2024-04-26",0.367,2023,"SANTA CRUZ COUNTY - CORP","County","275732-278820",2004,20,19
277412,279845,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","2024-04-06",0.307,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277412-279845",1989,35,34
275879,279977,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","275879-279977",2001,23,22
276874,281752,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","276874-281752",2003,21,20
275578,281401,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","275578-281401",1976,48,47
277688,280142,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277688-280142",2000,24,23
276460,279354,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","276460-279354",1999,25,24
275710,279991,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","275710-279991",2005,19,18
269334,271343,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269334-271343",2003,21,20
269399,272252,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","269399-272252",1992,32,31
276562,278481,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","276562-278481",1998,26,25
277988,278827,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","2023-09-21",NA,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277988-278827",1993,31,30
277241,279618,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","2024-02-05",0.14,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277241-279618",2002,22,21
269477,273495,"YAVAPAI COUNTY","CODC",3,"2023-09-18","2023-09-21",NA,2023,"YAVAPAI COUNTY - CORP","County","269477-273495",2005,19,18
277570,282547,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277570-282547",2001,23,22
269418,274063,"PINAL COUNTY","CODC",3,"2023-09-18","",0.605,2023,"PINAL COUNTY - CORP","County","269418-274063",2001,23,22
278266,279853,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","278266-279853",1966,58,57
277269,279131,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277269-279131",1982,42,41
83459,272384,"YAVAPAI COUNTY","CODC",3,"2023-09-18","2023-12-30",0.739,2023,"YAVAPAI COUNTY - CORP","County","83459-272384",2001,23,22
275564,283176,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","2023-12-07",NA,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","275564-283176",1992,32,31
277587,282082,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277587-282082",2001,23,22
277703,283447,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277703-283447",2005,19,18
277867,278864,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277867-278864",2002,22,21
277505,280738,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","2023-12-07",NA,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277505-280738",1996,28,27
276093,283760,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","276093-283760",1998,26,25
277826,282932,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277826-282932",2001,23,22
277018,279816,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","2024-06-25",0.526,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277018-279816",2002,22,21
276138,278393,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","276138-278393",2002,22,21
275903,281625,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","2023-10-06",NA,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","275903-281625",2003,21,20
276912,281003,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","2024-01-26",0.112,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","276912-281003",2001,23,22
275956,282620,"DEPT OF JUVENILE CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPT OF JUVENILE CORRECTIONS-CORP","State","275956-282620",1982,42,41
277604,279246,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","2024-06-28",0.534,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277604-279246",1985,39,38
275326,279718,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","275326-279718",1992,32,31
277914,280704,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277914-280704",2002,22,21
277665,282927,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277665-282927",1999,25,24
276910,281581,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","276910-281581",2001,23,22
276096,280569,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","276096-280569",2003,21,20
278282,280670,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","278282-280670",1999,25,24
277577,280284,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-18","",0.605,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277577-280284",2005,19,18
2558,281013,"SANTA CRUZ COUNTY","CODC",3,"2023-09-19","2023-12-22",3.57,2023,"SANTA CRUZ COUNTY - CORP","County","2558-281013",1997,27,26
76634,278532,"PIMA COUNTY","CODC",3,"2023-09-24","",0.589,2023,"PIMA COUNTY - CORP","County","76634-278532",1996,28,27
81492,280643,"PIMA COUNTY","CODC",3,"2023-09-24","",0.589,2023,"PIMA COUNTY - CORP","County","81492-280643",1994,30,29
29005,280111,"PIMA COUNTY","CODC",3,"2023-09-24","",0.589,2023,"PIMA COUNTY - CORP","County","29005-280111",2002,22,21
53971,283376,"PIMA COUNTY","CODC",3,"2023-09-24","",2.111,2023,"PIMA COUNTY - CORP","County","53971-283376",1999,25,24
118925,283171,"PIMA COUNTY","CODC",3,"2023-09-24","",0.589,2023,"PIMA COUNTY - CORP","County","118925-283171",1988,36,35
93823,283608,"PIMA COUNTY","CODC",3,"2023-09-24","2023-12-29",2.229,2023,"PIMA COUNTY - CORP","County","93823-283608",1984,40,39
73239,281566,"PIMA COUNTY","CODC",3,"2023-09-24","",0.589,2023,"PIMA COUNTY - CORP","County","73239-281566",1990,34,33
277383,280674,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-25","",0.586,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277383-280674",2003,21,20
278039,280264,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-25","",0.586,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","278039-280264",2002,22,21
277676,283339,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-25","",0.586,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","277676-283339",1996,28,27
276829,280989,"DEPARTMENT OF CORRECTIONS","CODC",3,"2023-09-25","",0.586,2023,"DEPARTMENT OF CORRECTIONS - CORP","State","276829-280989",2002,22,21
